home_team,away_team,year,week,total_home_score,total_away_score
CAR,LV,2012,16,17.0,6.0
NYJ,LAC,2012,16,17.0,27.0
SEA,SF,2012,16,42.0,13.0
TB,LA,2012,16,13.0,28.0
GB,TEN,2012,16,55.0,7.0
PHI,WAS,2012,16,20.0,27.0
SF,ARI,2012,17,27.0,13.0
CIN,BAL,2012,17,23.0,17.0
NO,CAR,2012,17,38.0,44.0
DET,CHI,2012,17,24.0,26.0
PIT,CLE,2012,17,24.0,10.0
WAS,DAL,2012,17,28.0,18.0
MIN,GB,2012,17,37.0,34.0
IND,HOU,2012,17,28.0,16.0
TEN,JAX,2012,17,38.0,20.0
DEN,KC,2012,17,38.0,3.0
NE,MIA,2012,17,28.0,0.0
BUF,NYJ,2012,17,28.0,9.0
LAC,LV,2012,17,24.0,21.0
NYG,PHI,2012,17,42.0,7.0
SEA,LA,2012,17,20.0,13.0
ATL,TB,2012,17,17.0,22.0
HOU,CIN,2012,18,19.0,13.0
BAL,IND,2012,18,24.0,9.0
GB,MIN,2012,18,24.0,10.0
WAS,SEA,2012,18,14.0,24.0
DEN,BAL,2012,19,35.0,38.0
SF,GB,2012,19,45.0,31.0
NE,HOU,2012,19,41.0,28.0
ATL,SEA,2012,19,30.0,28.0
NE,BAL,2012,20,13.0,28.0
ATL,SF,2012,20,24.0,28.0
SF,BAL,2012,21,31.0,34.0
LA,ARI,2013,1,27.0,24.0
NO,ATL,2013,1,23.0,17.0
DEN,BAL,2013,1,49.0,27.0
CHI,CIN,2013,1,24.0,21.0
SF,GB,2013,1,34.0,28.0
LAC,HOU,2013,1,28.0,31.0
JAX,KC,2013,1,2.0,28.0
CLE,MIA,2013,1,10.0,23.0
DET,MIN,2013,1,34.0,24.0
BUF,NE,2013,1,21.0,23.0
DAL,NYG,2013,1,36.0,31.0
IND,LV,2013,1,21.0,17.0
WAS,PHI,2013,1,27.0,33.0
CAR,SEA,2013,1,7.0,12.0
NYJ,TB,2013,1,18.0,17.0
PIT,TEN,2013,1,9.0,16.0
BUF,CAR,2013,2,24.0,23.0
BAL,CLE,2013,2,14.0,6.0
KC,DAL,2013,2,17.0,16.0
NYG,DEN,2013,2,23.0,41.0
ARI,DET,2013,2,25.0,21.0
LV,JAX,2013,2,19.0,9.0
IND,MIA,2013,2,20.0,24.0
CHI,MIN,2013,2,31.0,30.0
TB,NO,2013,2,14.0,16.0
NE,NYJ,2013,2,13.0,10.0
CIN,PIT,2013,2,20.0,10.0
PHI,LAC,2013,2,30.0,33.0
SEA,SF,2013,2,29.0,3.0
ATL,LA,2013,2,31.0,24.0
HOU,TEN,2013,2,30.0,24.0
GB,WAS,2013,2,38.0,20.0
NO,ARI,2013,3,31.0,7.0
MIA,ATL,2013,3,27.0,23.0
NYJ,BUF,2013,3,27.0,20.0
PIT,CHI,2013,3,23.0,40.0
MIN,CLE,2013,3,27.0,31.0
WAS,DET,2013,3,20.0,27.0
CIN,GB,2013,3,34.0,30.0
BAL,HOU,2013,3,30.0,9.0
SF,IND,2013,3,7.0,27.0
SEA,JAX,2013,3,45.0,17.0
PHI,KC,2013,3,16.0,26.0
CAR,NYG,2013,3,38.0,0.0
DEN,LV,2013,3,37.0,21.0
TEN,LAC,2013,3,20.0,17.0
DAL,LA,2013,3,31.0,7.0
NE,TB,2013,3,23.0,3.0
TB,ARI,2013,4,10.0,13.0
BUF,BAL,2013,4,23.0,20.0
DET,CHI,2013,4,40.0,32.0
CLE,CIN,2013,4,17.0,6.0
LAC,DAL,2013,4,30.0,21.0
JAX,IND,2013,4,3.0,37.0
NO,MIA,2013,4,38.0,17.0
ATL,NE,2013,4,23.0,30.0
KC,NYG,2013,4,31.0,7.0
TEN,NYJ,2013,4,38.0,13.0
DEN,PHI,2013,4,52.0,20.0
MIN,PIT,2013,4,34.0,27.0
HOU,SEA,2013,4,20.0,23.0
LA,SF,2013,4,11.0,35.0
LV,WAS,2013,4,14.0,24.0
MIA,BAL,2013,5,23.0,26.0
CLE,BUF,2013,5,37.0,24.0
ARI,CAR,2013,5,22.0,6.0
DAL,DEN,2013,5,48.0,51.0
GB,DET,2013,5,22.0,9.0
SF,HOU,2013,5,34.0,3.0
LA,JAX,2013,5,34.0,20.0
TEN,KC,2013,5,17.0,26.0
CIN,NE,2013,5,13.0,6.0
CHI,NO,2013,5,18.0,26.0
ATL,NYJ,2013,5,28.0,30.0
NYG,PHI,2013,5,21.0,36.0
LV,LAC,2013,5,27.0,17.0
IND,SEA,2013,5,34.0,28.0
SF,ARI,2013,6,32.0,20.0
MIN,CAR,2013,6,10.0,35.0
BUF,CIN,2013,6,24.0,27.0
CLE,DET,2013,6,17.0,31.0
BAL,GB,2013,6,17.0,19.0
LAC,IND,2013,6,19.0,9.0
DEN,JAX,2013,6,35.0,19.0
NE,NO,2013,6,30.0,27.0
CHI,NYG,2013,6,27.0,21.0
KC,LV,2013,6,24.0,7.0
TB,PHI,2013,6,20.0,31.0
NYJ,PIT,2013,6,6.0,19.0
HOU,LA,2013,6,13.0,38.0
SEA,TEN,2013,6,20.0,13.0
DAL,WAS,2013,6,31.0,16.0
PIT,BAL,2013,7,19.0,16.0
MIA,BUF,2013,7,21.0,23.0
WAS,CHI,2013,7,45.0,41.0
DET,CIN,2013,7,24.0,27.0
GB,CLE,2013,7,31.0,13.0
PHI,DAL,2013,7,3.0,17.0
IND,DEN,2013,7,39.0,33.0
KC,HOU,2013,7,17.0,16.0
NYG,MIN,2013,7,23.0,7.0
NYJ,NE,2013,7,30.0,27.0
JAX,LAC,2013,7,6.0,24.0
ARI,SEA,2013,7,22.0,34.0
TEN,SF,2013,7,17.0,31.0
CAR,LA,2013,7,30.0,15.0
ATL,TB,2013,7,31.0,23.0
ARI,ATL,2013,8,27.0,13.0
NO,BUF,2013,8,35.0,17.0
TB,CAR,2013,8,13.0,31.0
KC,CLE,2013,8,23.0,17.0
DET,DAL,2013,8,31.0,30.0
MIN,GB,2013,8,31.0,44.0
NE,MIA,2013,8,27.0,17.0
PHI,NYG,2013,8,7.0,15.0
CIN,NYJ,2013,8,49.0,9.0
LV,PIT,2013,8,21.0,18.0
LA,SEA,2013,8,9.0,14.0
JAX,SF,2013,8,10.0,42.0
DEN,WAS,2013,8,45.0,21.0
CAR,ATL,2013,9,34.0,10.0
CLE,BAL,2013,9,24.0,18.0
GB,CHI,2013,9,20.0,27.0
MIA,CIN,2013,9,22.0,20.0
HOU,IND,2013,9,24.0,27.0
BUF,KC,2013,9,13.0,23.0
DAL,MIN,2013,9,27.0,23.0
NYJ,NO,2013,9,26.0,20.0
LV,PHI,2013,9,20.0,49.0
NE,PIT,2013,9,55.0,31.0
WAS,LAC,2013,9,30.0,24.0
SEA,TB,2013,9,27.0,24.0
LA,TEN,2013,9,21.0,28.0
PIT,BUF,2013,10,23.0,10.0
SF,CAR,2013,10,9.0,10.0
BAL,CIN,2013,10,20.0,17.0
NO,DAL,2013,10,49.0,17.0
LAC,DEN,2013,10,20.0,28.0
CHI,DET,2013,10,19.0,21.0
ARI,HOU,2013,10,27.0,24.0
TEN,JAX,2013,10,27.0,29.0
TB,MIA,2013,10,22.0,19.0
NYG,LV,2013,10,24.0,20.0
GB,PHI,2013,10,13.0,27.0
ATL,SEA,2013,10,10.0,33.0
IND,LA,2013,10,8.0,38.0
MIN,WAS,2013,10,34.0,27.0
JAX,ARI,2013,11,14.0,27.0
TB,ATL,2013,11,41.0,28.0
CHI,BAL,2013,11,23.0,20.0
CIN,CLE,2013,11,41.0,20.0
PIT,DET,2013,11,37.0,27.0
NYG,GB,2013,11,27.0,13.0
TEN,IND,2013,11,27.0,30.0
DEN,KC,2013,11,27.0,17.0
SEA,MIN,2013,11,41.0,20.0
CAR,NE,2013,11,24.0,20.0
BUF,NYJ,2013,11,37.0,14.0
HOU,LV,2013,11,23.0,28.0
MIA,LAC,2013,11,20.0,16.0
NO,SF,2013,11,23.0,20.0
PHI,WAS,2013,11,24.0,16.0
MIA,CAR,2013,12,16.0,20.0
LA,CHI,2013,12,42.0,21.0
NYG,DAL,2013,12,21.0,24.0
NE,DEN,2013,12,34.0,31.0
ARI,IND,2013,12,40.0,11.0
HOU,JAX,2013,12,6.0,13.0
GB,MIN,2013,12,26.0,26.0
ATL,NO,2013,12,13.0,17.0
BAL,NYJ,2013,12,19.0,3.0
CLE,PIT,2013,12,11.0,27.0
KC,LAC,2013,12,38.0,41.0
WAS,SF,2013,12,6.0,27.0
DET,TB,2013,12,21.0,24.0
LV,TEN,2013,12,19.0,23.0
PHI,ARI,2013,13,24.0,21.0
BUF,ATL,2013,13,31.0,34.0
MIN,CHI,2013,13,23.0,20.0
LAC,CIN,2013,13,10.0,17.0
KC,DEN,2013,13,28.0,35.0
DET,GB,2013,13,40.0,10.0
CLE,JAX,2013,13,28.0,32.0
NYJ,MIA,2013,13,3.0,23.0
HOU,NE,2013,13,31.0,34.0
SEA,NO,2013,13,34.0,7.0
WAS,NYG,2013,13,17.0,24.0
DAL,LV,2013,13,31.0,24.0
BAL,PIT,2013,13,22.0,20.0
SF,LA,2013,13,23.0,13.0
CAR,TB,2013,13,27.0,6.0
IND,TEN,2013,13,22.0,14.0
GB,ATL,2013,14,22.0,21.0
TB,BUF,2013,14,27.0,6.0
NO,CAR,2013,14,31.0,13.0
NE,CLE,2013,14,27.0,26.0
CHI,DAL,2013,14,45.0,28.0
PHI,DET,2013,14,34.0,20.0
JAX,HOU,2013,14,27.0,20.0
CIN,IND,2013,14,42.0,28.0
WAS,KC,2013,14,10.0,45.0
PIT,MIA,2013,14,28.0,34.0
BAL,MIN,2013,14,29.0,26.0
LAC,NYG,2013,14,37.0,14.0
NYJ,LV,2013,14,37.0,27.0
SF,SEA,2013,14,19.0,17.0
ARI,LA,2013,14,30.0,10.0
DEN,TEN,2013,14,51.0,28.0
TEN,ARI,2013,15,34.0,37.0
DET,BAL,2013,15,16.0,18.0
JAX,BUF,2013,15,20.0,27.0
CLE,CHI,2013,15,31.0,38.0
PIT,CIN,2013,15,30.0,20.0
DAL,GB,2013,15,36.0,37.0
IND,HOU,2013,15,25.0,3.0
LV,KC,2013,15,31.0,56.0
MIA,NE,2013,15,24.0,20.0
LA,NO,2013,15,27.0,16.0
CAR,NYJ,2013,15,30.0,20.0
MIN,PHI,2013,15,48.0,30.0
DEN,LAC,2013,15,20.0,27.0
NYG,SEA,2013,15,0.0,23.0
TB,SF,2013,15,14.0,33.0
ATL,WAS,2013,15,27.0,26.0
SEA,ARI,2013,16,10.0,17.0
SF,ATL,2013,16,34.0,24.0
PHI,CHI,2013,16,54.0,11.0
NYJ,CLE,2013,16,24.0,13.0
WAS,DAL,2013,16,23.0,24.0
HOU,DEN,2013,16,13.0,37.0
KC,IND,2013,16,7.0,23.0
BUF,MIA,2013,16,19.0,0.0
CIN,MIN,2013,16,42.0,14.0
BAL,NE,2013,16,7.0,41.0
CAR,NO,2013,16,17.0,13.0
DET,NYG,2013,16,20.0,23.0
LAC,LV,2013,16,26.0,13.0
GB,PIT,2013,16,31.0,38.0
LA,TB,2013,16,23.0,13.0
JAX,TEN,2013,16,16.0,20.0
CIN,BAL,2013,17,34.0,17.0
NE,BUF,2013,17,34.0,20.0
ATL,CAR,2013,17,20.0,21.0
PIT,CLE,2013,17,20.0,7.0
LV,DEN,2013,17,14.0,34.0
MIN,DET,2013,17,14.0,13.0
CHI,GB,2013,17,28.0,33.0
TEN,HOU,2013,17,16.0,10.0
IND,JAX,2013,17,30.0,10.0
LAC,KC,2013,17,27.0,24.0
MIA,NYJ,2013,17,7.0,20.0
DAL,PHI,2013,17,22.0,24.0
ARI,SF,2013,17,20.0,23.0
SEA,LA,2013,17,27.0,9.0
NO,TB,2013,17,42.0,17.0
NYG,WAS,2013,17,20.0,6.0
IND,KC,2013,18,45.0,44.0
PHI,NO,2013,18,24.0,26.0
CIN,LAC,2013,18,10.0,27.0
GB,SF,2013,18,20.0,23.0
NE,IND,2013,19,43.0,22.0
SEA,NO,2013,19,23.0,15.0
DEN,LAC,2013,19,24.0,17.0
CAR,SF,2013,19,10.0,23.0
DEN,NE,2013,20,26.0,16.0
SEA,SF,2013,20,23.0,17.0
DEN,SEA,2013,21,8.0,43.0
CHI,BUF,2014,1,20.0,23.0
TB,CAR,2014,1,14.0,20.0
BAL,CIN,2014,1,16.0,23.0
PIT,CLE,2014,1,30.0,27.0
SEA,GB,2014,1,36.0,16.0
DEN,IND,2014,1,31.0,24.0
PHI,JAX,2014,1,34.0,17.0
LA,MIN,2014,1,6.0,34.0
MIA,NE,2014,1,33.0,20.0
ATL,NO,2014,1,37.0,34.0
DET,NYG,2014,1,35.0,14.0
NYJ,LV,2014,1,19.0,14.0
ARI,LAC,2014,1,18.0,17.0
DAL,SF,2014,1,17.0,28.0
KC,TEN,2014,1,10.0,26.0
HOU,WAS,2014,1,17.0,6.0
NYG,ARI,2014,2,14.0,25.0
CIN,ATL,2014,2,24.0,10.0
SF,CHI,2014,2,20.0,28.0
TEN,DAL,2014,2,10.0,26.0
CAR,DET,2014,2,24.0,7.0
LV,HOU,2014,2,14.0,30.0
WAS,JAX,2014,2,41.0,10.0
DEN,KC,2014,2,24.0,17.0
BUF,MIA,2014,2,29.0,10.0
MIN,NE,2014,2,7.0,30.0
CLE,NO,2014,2,26.0,24.0
GB,NYJ,2014,2,31.0,24.0
IND,PHI,2014,2,27.0,30.0
BAL,PIT,2014,2,26.0,6.0
LAC,SEA,2014,2,30.0,21.0
TB,LA,2014,2,17.0,19.0
CLE,BAL,2014,3,21.0,23.0
NYJ,CHI,2014,3,19.0,27.0
LA,DAL,2014,3,31.0,34.0
SEA,DEN,2014,3,26.0,20.0
DET,GB,2014,3,19.0,7.0
NYG,HOU,2014,3,30.0,17.0
JAX,IND,2014,3,17.0,44.0
MIA,KC,2014,3,15.0,34.0
NO,MIN,2014,3,20.0,9.0
CAR,PIT,2014,3,19.0,37.0
BUF,LAC,2014,3,10.0,22.0
ARI,SF,2014,3,23.0,14.0
ATL,TB,2014,3,56.0,14.0
CIN,TEN,2014,3,33.0,7.0
PHI,WAS,2014,3,37.0,34.0
MIN,ATL,2014,4,41.0,28.0
HOU,BUF,2014,4,23.0,17.0
BAL,CAR,2014,4,38.0,10.0
NYJ,DET,2014,4,17.0,24.0
CHI,GB,2014,4,17.0,38.0
LAC,JAX,2014,4,33.0,14.0
LV,MIA,2014,4,14.0,38.0
KC,NE,2014,4,41.0,14.0
DAL,NO,2014,4,38.0,17.0
WAS,NYG,2014,4,14.0,45.0
SF,PHI,2014,4,26.0,21.0
PIT,TB,2014,4,24.0,27.0
IND,TEN,2014,4,41.0,17.0
DEN,ARI,2014,5,41.0,20.0
NYG,ATL,2014,5,30.0,20.0
IND,BAL,2014,5,20.0,13.0
DET,BUF,2014,5,14.0,17.0
CAR,CHI,2014,5,31.0,24.0
NE,CIN,2014,5,43.0,17.0
TEN,CLE,2014,5,28.0,29.0
DAL,HOU,2014,5,20.0,17.0
SF,KC,2014,5,22.0,17.0
GB,MIN,2014,5,42.0,10.0
LAC,NYJ,2014,5,31.0,0.0
JAX,PIT,2014,5,9.0,17.0
WAS,SEA,2014,5,17.0,27.0
PHI,LA,2014,5,34.0,28.0
NO,TB,2014,5,37.0,31.0
TB,BAL,2014,6,17.0,48.0
CIN,CAR,2014,6,37.0,37.0
ATL,CHI,2014,6,13.0,27.0
SEA,DAL,2014,6,23.0,30.0
NYJ,DEN,2014,6,17.0,31.0
MIN,DET,2014,6,3.0,17.0
MIA,GB,2014,6,24.0,27.0
HOU,IND,2014,6,28.0,33.0
TEN,JAX,2014,6,16.0,14.0
BUF,NE,2014,6,22.0,37.0
PHI,NYG,2014,6,27.0,0.0
CLE,PIT,2014,6,31.0,10.0
LV,LAC,2014,6,28.0,31.0
LA,SF,2014,6,17.0,31.0
ARI,WAS,2014,6,30.0,20.0
LV,ARI,2014,7,13.0,24.0
BAL,ATL,2014,7,29.0,7.0
GB,CAR,2014,7,38.0,17.0
IND,CIN,2014,7,27.0,0.0
JAX,CLE,2014,7,24.0,6.0
PIT,HOU,2014,7,30.0,23.0
LAC,KC,2014,7,20.0,23.0
CHI,MIA,2014,7,14.0,27.0
BUF,MIN,2014,7,17.0,16.0
DET,NO,2014,7,24.0,23.0
DAL,NYG,2014,7,31.0,21.0
NE,NYJ,2014,7,27.0,25.0
LA,SEA,2014,7,28.0,26.0
DEN,SF,2014,7,42.0,17.0
WAS,TEN,2014,7,19.0,17.0
CIN,BAL,2014,8,27.0,24.0
NYJ,BUF,2014,8,23.0,43.0
NE,CHI,2014,8,51.0,23.0
ATL,DET,2014,8,21.0,22.0
NO,GB,2014,8,44.0,23.0
TEN,HOU,2014,8,16.0,30.0
PIT,IND,2014,8,51.0,34.0
JAX,MIA,2014,8,13.0,27.0
TB,MIN,2014,8,13.0,19.0
CLE,LV,2014,8,23.0,13.0
ARI,PHI,2014,8,24.0,20.0
DEN,LAC,2014,8,35.0,21.0
CAR,SEA,2014,8,9.0,13.0
KC,LA,2014,8,34.0,7.0
DAL,WAS,2014,8,17.0,20.0
DAL,ARI,2014,9,17.0,28.0
PIT,BAL,2014,9,43.0,23.0
NE,DEN,2014,9,43.0,21.0
NYG,IND,2014,9,24.0,40.0
CIN,JAX,2014,9,33.0,23.0
CAR,NO,2014,9,10.0,28.0
KC,NYJ,2014,9,24.0,10.0
SEA,LV,2014,9,30.0,24.0
HOU,PHI,2014,9,21.0,31.0
MIA,LAC,2014,9,37.0,0.0
SF,LA,2014,9,10.0,13.0
CLE,TB,2014,9,22.0,17.0
MIN,WAS,2014,9,29.0,26.0
TB,ATL,2014,10,17.0,27.0
PHI,CAR,2014,10,45.0,21.0
GB,CHI,2014,10,55.0,14.0
CIN,CLE,2014,10,3.0,24.0
JAX,DAL,2014,10,17.0,31.0
LV,DEN,2014,10,17.0,41.0
BUF,KC,2014,10,13.0,17.0
DET,MIA,2014,10,20.0,16.0
SEA,NYG,2014,10,38.0,17.0
NYJ,PIT,2014,10,20.0,13.0
NO,SF,2014,10,24.0,27.0
ARI,LA,2014,10,31.0,14.0
BAL,TEN,2014,10,21.0,7.0
CAR,ATL,2014,11,17.0,19.0
MIA,BUF,2014,11,22.0,9.0
NO,CIN,2014,11,10.0,27.0
LA,DEN,2014,11,22.0,7.0
ARI,DET,2014,11,14.0,6.0
CLE,HOU,2014,11,7.0,23.0
CHI,MIN,2014,11,21.0,13.0
IND,NE,2014,11,20.0,42.0
LAC,LV,2014,11,13.0,6.0
GB,PHI,2014,11,53.0,20.0
TEN,PIT,2014,11,24.0,27.0
KC,SEA,2014,11,24.0,20.0
NYG,SF,2014,11,10.0,16.0
WAS,TB,2014,11,7.0,27.0
SEA,ARI,2014,12,19.0,3.0
NO,BAL,2014,12,27.0,34.0
HOU,CIN,2014,12,13.0,22.0
ATL,CLE,2014,12,24.0,26.0
NYG,DAL,2014,12,28.0,31.0
NE,DET,2014,12,34.0,9.0
MIN,GB,2014,12,21.0,24.0
IND,JAX,2014,12,23.0,3.0
LV,KC,2014,12,24.0,20.0
DEN,MIA,2014,12,39.0,36.0
BUF,NYJ,2014,12,38.0,3.0
LAC,LA,2014,12,27.0,24.0
CHI,TB,2014,12,21.0,13.0
PHI,TEN,2014,12,43.0,24.0
SF,WAS,2014,12,17.0,13.0
ATL,ARI,2014,13,29.0,18.0
MIN,CAR,2014,13,31.0,13.0
DET,CHI,2014,13,34.0,17.0
TB,CIN,2014,13,13.0,14.0
BUF,CLE,2014,13,26.0,10.0
KC,DEN,2014,13,16.0,29.0
NYJ,MIA,2014,13,13.0,16.0
GB,NE,2014,13,26.0,21.0
PIT,NO,2014,13,32.0,35.0
JAX,NYG,2014,13,25.0,24.0
LA,LV,2014,13,52.0,0.0
DAL,PHI,2014,13,10.0,33.0
BAL,LAC,2014,13,33.0,34.0
SF,SEA,2014,13,3.0,19.0
HOU,TEN,2014,13,45.0,21.0
IND,WAS,2014,13,49.0,27.0
GB,ATL,2014,14,43.0,37.0
MIA,BAL,2014,14,13.0,28.0
DEN,BUF,2014,14,24.0,17.0
NO,CAR,2014,14,10.0,41.0
CHI,DAL,2014,14,28.0,41.0
JAX,HOU,2014,14,13.0,27.0
CLE,IND,2014,14,24.0,25.0
ARI,KC,2014,14,17.0,14.0
LAC,NE,2014,14,14.0,23.0
TEN,NYG,2014,14,7.0,36.0
MIN,NYJ,2014,14,30.0,24.0
CIN,PIT,2014,14,21.0,42.0
PHI,SEA,2014,14,14.0,24.0
LV,SF,2014,14,24.0,13.0
WAS,LA,2014,14,0.0,24.0
DET,TB,2014,14,34.0,17.0
LA,ARI,2014,15,6.0,12.0
CLE,CIN,2014,15,0.0,30.0
PHI,DAL,2014,15,27.0,38.0
LAC,DEN,2014,15,10.0,22.0
BUF,GB,2014,15,21.0,13.0
IND,HOU,2014,15,17.0,10.0
BAL,JAX,2014,15,20.0,12.0
DET,MIN,2014,15,16.0,14.0
CHI,NO,2014,15,15.0,31.0
TEN,NYJ,2014,15,11.0,16.0
KC,LV,2014,15,31.0,13.0
ATL,PIT,2014,15,20.0,27.0
SEA,SF,2014,15,17.0,7.0
CAR,TB,2014,15,19.0,17.0
NYG,WAS,2014,15,24.0,13.0
NO,ATL,2014,16,14.0,30.0
HOU,BAL,2014,16,25.0,13.0
LV,BUF,2014,16,26.0,24.0
CAR,CLE,2014,16,17.0,13.0
CIN,DEN,2014,16,37.0,28.0
CHI,DET,2014,16,14.0,20.0
TB,GB,2014,16,3.0,20.0
DAL,IND,2014,16,42.0,7.0
PIT,KC,2014,16,20.0,12.0
MIA,MIN,2014,16,37.0,35.0
NYJ,NE,2014,16,16.0,17.0
LA,NYG,2014,16,27.0,37.0
WAS,PHI,2014,16,27.0,24.0
SF,LAC,2014,16,35.0,38.0
ARI,SEA,2014,16,6.0,35.0
JAX,TEN,2014,16,21.0,13.0
SF,ARI,2014,17,20.0,17.0
NE,BUF,2014,17,9.0,17.0
ATL,CAR,2014,17,3.0,34.0
MIN,CHI,2014,17,13.0,9.0
PIT,CIN,2014,17,27.0,17.0
BAL,CLE,2014,17,20.0,10.0
WAS,DAL,2014,17,17.0,44.0
GB,DET,2014,17,30.0,20.0
TEN,IND,2014,17,10.0,27.0
HOU,JAX,2014,17,23.0,17.0
TB,NO,2014,17,20.0,23.0
MIA,NYJ,2014,17,24.0,37.0
DEN,LV,2014,17,47.0,14.0
NYG,PHI,2014,17,26.0,34.0
KC,LAC,2014,17,19.0,7.0
SEA,LA,2014,17,20.0,6.0
CAR,ARI,2014,18,27.0,16.0
PIT,BAL,2014,18,17.0,30.0
IND,CIN,2014,18,26.0,10.0
DAL,DET,2014,18,24.0,20.0
NE,BAL,2014,19,35.0,31.0
SEA,CAR,2014,19,31.0,17.0
GB,DAL,2014,19,26.0,21.0
DEN,IND,2014,19,13.0,24.0
SEA,GB,2014,20,28.0,22.0
SEA,NE,2014,21,24.0,28.0
DEN,BAL,2015,1,19.0,13.0
JAX,CAR,2015,1,9.0,20.0
LV,CIN,2015,1,13.0,33.0
NYJ,CLE,2015,1,31.0,10.0
LAC,DET,2015,1,33.0,28.0
CHI,GB,2015,1,23.0,31.0
BUF,IND,2015,1,27.0,14.0
HOU,KC,2015,1,20.0,27.0
WAS,MIA,2015,1,10.0,17.0
SF,MIN,2015,1,20.0,3.0
ARI,NO,2015,1,31.0,19.0
DAL,NYG,2015,1,27.0,26.0
ATL,PHI,2015,1,26.0,24.0
LA,SEA,2015,1,34.0,31.0
TB,TEN,2015,1,14.0,42.0
CHI,ARI,2015,2,23.0,48.0
NYG,ATL,2015,2,20.0,24.0
LV,BAL,2015,2,37.0,33.0
PHI,DAL,2015,2,10.0,20.0
KC,DEN,2015,2,24.0,31.0
MIN,DET,2015,2,26.0,16.0
CAR,HOU,2015,2,24.0,17.0
JAX,MIA,2015,2,23.0,20.0
BUF,NE,2015,2,32.0,40.0
IND,NYJ,2015,2,7.0,20.0
CIN,LAC,2015,2,24.0,19.0
GB,SEA,2015,2,27.0,17.0
PIT,SF,2015,2,43.0,18.0
WAS,LA,2015,2,24.0,10.0
NO,TB,2015,2,19.0,26.0
CLE,TEN,2015,2,28.0,14.0
DAL,ATL,2015,3,28.0,39.0
MIA,BUF,2015,3,14.0,41.0
SEA,CHI,2015,3,26.0,0.0
BAL,CIN,2015,3,24.0,28.0
DET,DEN,2015,3,12.0,24.0
TEN,IND,2015,3,33.0,35.0
NE,JAX,2015,3,51.0,17.0
GB,KC,2015,3,38.0,28.0
CAR,NO,2015,3,27.0,22.0
CLE,LV,2015,3,20.0,27.0
NYJ,PHI,2015,3,17.0,24.0
LA,PIT,2015,3,6.0,12.0
MIN,LAC,2015,3,31.0,14.0
ARI,SF,2015,3,47.0,7.0
HOU,TB,2015,3,19.0,9.0
NYG,WAS,2015,3,32.0,21.0
PIT,BAL,2015,4,20.0,23.0
TB,CAR,2015,4,23.0,37.0
LAC,CLE,2015,4,30.0,27.0
NO,DAL,2015,4,26.0,20.0
SEA,DET,2015,4,13.0,10.0
SF,GB,2015,4,3.0,17.0
ATL,HOU,2015,4,48.0,21.0
IND,JAX,2015,4,16.0,13.0
CIN,KC,2015,4,36.0,21.0
DEN,MIN,2015,4,23.0,20.0
BUF,NYG,2015,4,10.0,24.0
MIA,NYJ,2015,4,14.0,27.0
CHI,LV,2015,4,22.0,20.0
WAS,PHI,2015,4,23.0,20.0
ARI,LA,2015,4,22.0,24.0
DET,ARI,2015,5,17.0,42.0
TEN,BUF,2015,5,13.0,14.0
KC,CHI,2015,5,17.0,18.0
BAL,CLE,2015,5,30.0,33.0
LV,DEN,2015,5,10.0,16.0
HOU,IND,2015,5,20.0,27.0
TB,JAX,2015,5,38.0,31.0
DAL,NE,2015,5,6.0,30.0
PHI,NO,2015,5,39.0,17.0
LAC,PIT,2015,5,20.0,24.0
CIN,SEA,2015,5,27.0,24.0
NYG,SF,2015,5,30.0,27.0
GB,LA,2015,5,24.0,10.0
ATL,WAS,2015,5,25.0,19.0
PIT,ARI,2015,6,25.0,13.0
NO,ATL,2015,6,31.0,21.0
SF,BAL,2015,6,25.0,20.0
SEA,CAR,2015,6,23.0,27.0
DET,CHI,2015,6,37.0,34.0
BUF,CIN,2015,6,21.0,34.0
CLE,DEN,2015,6,23.0,26.0
JAX,HOU,2015,6,20.0,31.0
MIN,KC,2015,6,16.0,10.0
TEN,MIA,2015,6,10.0,38.0
IND,NE,2015,6,27.0,34.0
PHI,NYG,2015,6,27.0,7.0
GB,LAC,2015,6,27.0,20.0
NYJ,WAS,2015,6,34.0,20.0
TEN,ATL,2015,7,7.0,10.0
ARI,BAL,2015,7,26.0,18.0
JAX,BUF,2015,7,34.0,31.0
LA,CLE,2015,7,24.0,6.0
NYG,DAL,2015,7,27.0,20.0
MIA,HOU,2015,7,44.0,26.0
DET,MIN,2015,7,19.0,28.0
IND,NO,2015,7,21.0,27.0
NE,NYJ,2015,7,30.0,23.0
LAC,LV,2015,7,29.0,37.0
CAR,PHI,2015,7,27.0,16.0
KC,PIT,2015,7,23.0,13.0
SF,SEA,2015,7,3.0,20.0
WAS,TB,2015,7,31.0,30.0
CLE,ARI,2015,8,20.0,34.0
PIT,CIN,2015,8,10.0,16.0
KC,DET,2015,8,45.0,10.0
DEN,GB,2015,8,29.0,10.0
CAR,IND,2015,8,29.0,26.0
NE,MIA,2015,8,36.0,7.0
CHI,MIN,2015,8,20.0,23.0
NO,NYG,2015,8,52.0,49.0
LV,NYJ,2015,8,34.0,20.0
BAL,LAC,2015,8,29.0,26.0
DAL,SEA,2015,8,12.0,13.0
LA,SF,2015,8,27.0,6.0
ATL,TB,2015,8,20.0,23.0
HOU,TEN,2015,8,20.0,6.0
SF,ATL,2015,9,17.0,16.0
LAC,CHI,2015,9,19.0,22.0
